gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ZNF708,0.214642247806958,0.0787952348672723,0.272994110181744,0.04,0.13271186440678
ANKIB1,0.207923344185077,0.088860120702652,0.292003764308369,0.041,0.135455696202532
ANK3,-0.180532359249284,0.140685648884791,0.385717964127813,0.042,0.138176470588235
NR0B1,-0.212523502630739,0.0818661888462186,0.277494484270949,0.0425,0.13923640167364
WDPCP,0.204029434131487,0.0951406476806643,0.306564309193252,0.043,0.140166666666667
ZNF175,0.215405759582171,0.0777112987153856,0.271468506128941,0.0435,0.140166666666667
FLNC,0.226610294883433,0.0631284445106792,0.251456882339235,0.0435,0.140166666666667
FA2H,0.197806813163495,0.105892053843974,0.333418337586157,0.0435,0.140166666666667
SNX22,0.223193579689351,0.0673198892436842,0.25392287757487,0.044,0.140620408163265
KCNJ2,0.194619151501978,0.111752644173009,0.340244924929659,0.044,0.140620408163265
PEX16,0.199123870975739,0.103541315857945,0.328230163225793,0.045,0.143231707317073
TJP1,0.219948654644693,0.0715049931502426,0.256918153150302,0.046,0.145821862348178
RHOU,0.220559464064864,0.0707016852846004,0.256918153150302,0.0465,0.146222891566265
TMEM151A,0.178776282166293,0.144654525537818,0.385717964127813,0.0465,0.146222891566265
RNASE1,0.20087994805873,0.100470279888824,0.321094812869181,0.047,0.147204
CD22,0.213401541172235,0.0805822276343468,0.275527878767221,0.0475,0.148177290836653
TPTEP1,0.192156826026913,0.116448404075532,0.346798701942115,0.048,0.149142857142857
FMNL2,0.182651104425503,0.13600667946832,0.376301166161466,0.0485,0.149509842519685
PGM3,0.205766423420098,0.0922974241565452,0.299870884292842,0.0485,0.149509842519685
PPP1R8,0.184998903134285,0.130960054433227,0.372878991349878,0.049,0.14987109375
SPPL3,-0.152931408575308,0.213108565932006,0.463511130902112,0.049,0.14987109375
SLC24A2,0.17303085605781,0.158225769540327,0.408880453960648,0.05,0.152334630350195
TTYH2,0.213019785284628,0.0811384942787854,0.276223656609952,0.0505,0.153261627906977
SIK3,0.176733888167596,0.149375259913175,0.393807503407461,0.0515,0.155094230769231
RAPGEF5,0.191679631167405,0.117375703238726,0.346811983531782,0.0515,0.155094230769231
PEPD,0.179673408502169,0.142616601551284,0.385717964127813,0.052,0.156
CCDC88A,0.18696494595546,0.126844261950823,0.362478310611293,0.0525,0.156302281368821
AFMID,0.201185352768816,0.0999435038435227,0.32072034225196,0.0525,0.156302281368821
CTNNA3,0.194428273558174,0.112111354574524,0.340244924929659,0.0535,0.1566
SNX27,0.168239819668344,0.170244789385846,0.420399859948501,0.054,0.1566
PPA1,0.187136736104883,0.126489357099522,0.362478310611293,0.054,0.1566
SGPL1,0.189312744664242,0.122059030326758,0.353773985133423,0.053,0.1566
KIF6,0.197730461985974,0.106029586282188,0.333418337586157,0.053,0.1566
DMRT2,0.190744329242768,0.119209624464578,0.349592269497244,0.054,0.1566
ACVR1C,0.169556877480587,0.166876091504178,0.41831068561132,0.054,0.1566
KIF2A,-0.172439134432019,0.159675242358867,0.411268798575635,0.0545,0.156887867647059
FAM177A1,0.158237815413044,0.197464918925682,0.448451675825845,0.0545,0.156887867647059
NFYA,-0.190897031597811,0.118908719475425,0.349592269497244,0.056,0.160615384615385
FGF1,0.192137738232533,0.116485387753226,0.346798701942115,0.0565,0.160870909090909
MYOT,0.196642457706294,0.108004496293275,0.33692239281926,0.0565,0.160870909090909
ZZZ3,-0.174653318580139,0.154301377062194,0.402726594132325,0.057,0.16170652173913
MOG,0.192786723241465,0.115232991839274,0.346798701942115,0.0585,0.164767985611511
NIPAL3,0.177936419213558,0.146582055438402,0.387749153406314,0.0585,0.164767985611511
ZNF536,0.195898033725461,0.109372059767129,0.337158751171896,0.059,0.16558064516129
UNC5C,0.191698718961785,0.117338502870104,0.346811983531782,0.061,0.168773851590106
FIS1,0.161406389280181,0.188524814445209,0.440641581225669,0.061,0.168773851590106
AFG3L1P,0.178833545549434,0.144523797425884,0.385717964127813,0.0605,0.168773851590106
CFL2,0.155966367881783,0.20405766251742,0.451595882273235,0.061,0.168773851590106
CACNA2D1,-0.182803806780545,0.13567404778115,0.376301166161466,0.0635,0.173242160278746
NEK3,0.196069823874884,0.109055287099192,0.337158751171896,0.0635,0.173242160278746
FOLH1B,0.193588410605439,0.113700229546503,0.343734670791165,0.0635,0.173242160278746
ST3GAL6-AS1,0.166846410678579,0.173862694137053,0.42675388560913,0.063,0.173242160278746
PDE8A,0.16970957983563,0.166488707304148,0.41831068561132,0.066,0.175179661016949
SRPK2,-0.182670192219883,0.13596506689643,0.376301166161466,0.0655,0.175179661016949
PLEKHG3,0.194580975913217,0.111824315388064,0.340244924929659,0.066,0.175179661016949
OTUD6B,0.179558881735887,0.142875556410494,0.385717964127813,0.0655,0.175179661016949
BEST1,0.189484534813665,0.121714380676134,0.353773985133423,0.0655,0.175179661016949
ABHD6,0.179978813212255,0.141927776321843,0.385717964127813,0.066,0.175179661016949
SFTPC,0.184426269302874,0.13217765318555,0.374982255232919,0.0645,0.175179661016949
NPC1,0.192214089410054,0.116337507117869,0.346798701942115,0.066,0.175179661016949
PYROXD1,0.18862558406655,0.123445086004182,0.355358464489981,0.0665,0.175910472972973
SEC14L5,0.163658749017061,0.182349676368376,0.437502705142414,0.0675,0.177954545454545
QDPR,0.175531357121635,0.152207958227312,0.398591409003295,0.069,0.178306930693069
FRMD5,0.181753978089626,0.13797332631263,0.380398290502779,0.0685,0.178306930693069
STRN,0.171141164414156,0.162889058147071,0.415446685762725,0.069,0.178306930693069
ACER3,0.16917512159298,0.167847447102991,0.41831068561132,0.0685,0.178306930693069
ANKS6,0.160566526327446,0.190865548079069,0.444784893291402,0.069,0.178306930693069
NAP1L6,-0.144399164487295,0.240059121838988,0.490290269914721,0.069,0.178306930693069
GRHPR,0.179368003792084,0.143307931090413,0.385717964127813,0.0695,0.179008223684211
ZNF146,0.173355348562276,0.157435042179426,0.408184231875796,0.07,0.179117647058824
KCNMB4,-0.145983451420864,0.234885377101902,0.486548281139654,0.07,0.179117647058824
ASPA,0.178699930988772,0.144828967373661,0.385717964127813,0.0705,0.179225649350649
MEX3C,0.189121866720439,0.122442847983598,0.353773985133423,0.0705,0.179225649350649
DLG2,-0.172057378544412,0.160615578928347,0.412334420658675,0.071,0.179332258064516
HSD17B3,0.196031648286123,0.109125619689149,0.337158751171896,0.071,0.179332258064516
CDH20,0.157111635544604,0.20071429485807,0.449026551068197,0.072,0.181273311897106
ACTL6A,0.157741532759155,0.198892180718758,0.448451675825845,0.0725,0.181365814696486
ASB13,0.15632903597501,0.202994673642809,0.451547810972499,0.0725,0.181365814696486
CA10,-0.15079357560471,0.219651677511275,0.475102937821349,0.0745,0.185775477707006
HSD11B1,0.147701352915094,0.22936304249118,0.480190540830465,0.075,0.186428571428571
MAP7,0.180169691156058,0.141498530249921,0.385717964127813,0.0765,0.189555379746835
