gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
ERC2,-0.279761791605991,0.0208577700893776,0.228138407602413,0.0075,0.15017978042086
ERFE,-0.297875589807129,0.0136216466822983,0.203972416268553,0.009,0.15017978042086
ERMP1,0.288694623595593,0.0169597836448633,0.215960162201429,0.009,0.15017978042086
ERRFI1,0.30881258282004,0.010398741168121,0.191719453830413,0.0105,0.15017978042086
ESRRB,0.263575805436797,0.0298732463748599,0.250241504029928,0.0095,0.15017978042086
EXOC3L2,-0.283884637139654,0.0189729888640317,0.222705742536183,0.005,0.15017978042086
F2RL1,-0.273386650827087,0.0240851430228527,0.23628438201261,0.0105,0.15017978042086
FADS1,-0.306426676839911,0.011038767684699,0.193699404560432,0.005,0.15017978042086
FAM102A,-0.290164341679353,0.0163823969338317,0.214411316699777,0.01,0.15017978042086
FAM117A,-0.402282835497569,0.000672139516846801,0.100772156272173,0.001,0.15017978042086
FAM122C,-0.280200798306335,0.020649773561016,0.227657200338056,0.0105,0.15017978042086
FAM160A1,-0.377603024039116,0.0015010854426521,0.122064929143071,0.0025,0.15017978042086
FAM193A,0.345192877205045,0.00393977513986199,0.160251008421057,0.0065,0.15017978042086
FAM214A,0.344219427565153,0.00404952933499447,0.160355327808135,0.0075,0.15017978042086
FAM214B,-0.307075643266506,0.0108613823700937,0.193064086784647,0.0085,0.15017978042086
FAM216A,0.327976179652435,0.00632601653667129,0.176068200493351,0.006,0.15017978042086
FAM221A,0.376648661647064,0.00154655888903096,0.122064929143071,0.002,0.15017978042086
FAM53C,-0.320035884550566,0.00780194128041328,0.181060489102594,0.002,0.15017978042086
FAM71F2,-0.266400718117269,0.0280978582110125,0.246356599782815,0.008,0.15017978042086
FAM78A,0.26863392611467,0.0267579961119829,0.243485304551006,0.0095,0.15017978042086
FANCI,0.465308927868653,6.38481407091994e-05,0.0692685137004365,0.0005,0.15017978042086
FANCL,-0.262220610840083,0.0307578383187035,0.253413244921249,0.008,0.15017978042086
FASTKD3,0.360500849973552,0.00252858733696939,0.13942476417393,0.0095,0.15017978042086
FBL,-0.275982516533467,0.0227232842902858,0.231260231490598,0.0105,0.15017978042086
FBLN7,0.332747991612693,0.00556242311208012,0.168522016494474,0.0095,0.15017978042086
FBXL16,-0.354564715894991,0.0030107466371017,0.148009440810726,0.0045,0.15017978042086
FBXO2,-0.291004180584358,0.0160600992978941,0.214228648231716,0.008,0.15017978042086
FBXO41,-0.312152851192221,0.00955700650853178,0.1894118460137,0.0045,0.15017978042086
FCF1,0.376725010638428,0.00154287592827863,0.122064929143071,0.008,0.15017978042086
FDX1,0.344314863804358,0.0040386505261597,0.160355327808135,0.0055,0.15017978042086
FES,0.408028097097719,0.000552471238698897,0.0970425042087624,0.0035,0.15017978042086
FEZF2,-0.351186273027129,0.00332031979271527,0.152666350939758,0.0055,0.15017978042086
FILIP1,-0.280219885554176,0.0206407704578003,0.227657200338056,0.0095,0.15017978042086
FIZ1,0.339314004870008,0.00464490339153374,0.162152040692764,0.0015,0.15017978042086
FKBP1A,-0.293752744273467,0.0150430948096106,0.210067901439596,0.0085,0.15017978042086
FKBP7,0.319081522158515,0.00799819034303668,0.182002488548315,0.008,0.15017978042086
FMN1,0.367372259196323,0.00205753019311732,0.135148611382366,0.006,0.15017978042086
FMR1,0.301941173597269,0.0123349928684158,0.200371379645201,0.0105,0.15017978042086
FNDC10,0.361264339887193,0.00247186964943563,0.13874056016875,0.0065,0.15017978042086
FOLR1,-0.321181119421028,0.00757201626423651,0.181060489102594,0.0015,0.15017978042086
FOXB1,-0.41230364061411,0.000476376401528445,0.088657051013026,0.004,0.15017978042086
FOXG1,-0.326372850833789,0.00660251072859958,0.177510248081833,0.006,0.15017978042086
FOXI3,-0.365978890103928,0.00214614148849973,0.135442023126068,0.0055,0.15017978042086
FOXN3,0.373995534197161,0.00167955843790582,0.125255956083976,0.0085,0.15017978042086
FOXO1,-0.238857819482662,0.0498032508759069,0.294356818917235,0.0105,0.15017978042086
FUNDC2,0.382565708477784,0.00128345356412858,0.118268131934144,0.0015,0.15017978042086
