gene_symbol,Spearman_rho,p,p_fdr,p_spin,p_spin_fdr
BIRC3,-0.205785511214478,0.0922665545197027,0.411616221588631,0.0385,0.177480769230769
DSP,0.170473091610844,0.164561691152449,0.498437757678355,0.038,0.177480769230769
PRX,0.219624162140227,0.0719347132118371,0.36542337288699,0.0385,0.177480769230769
PCAT19,0.2025596739642,0.0975995963296277,0.419928519592603,0.038,0.177480769230769
RPS16,0.226056748846403,0.0637928264443584,0.364227801031822,0.04,0.180430107526882
CNKSR3,0.193931990904285,0.113048153862512,0.434099823793141,0.04,0.180430107526882
RNF152,0.217925348440377,0.0742182668774008,0.36542337288699,0.04,0.180430107526882
PAWR,0.193378444867255,0.114100142600784,0.434099823793141,0.04,0.180430107526882
GPR4,0.21699004651574,0.0754999940588073,0.368281947763601,0.0405,0.181708556149733
TGM2,0.218555245654928,0.0733648967022148,0.36542337288699,0.042,0.185010256410256
IFI44,0.200001909517234,0.101996809627829,0.42196367358825,0.043,0.185010256410256
PFN1,0.204945648261743,0.0936325020361507,0.411616221588631,0.0425,0.185010256410256
RBM43,-0.220158620382877,0.0712280358995798,0.36542337288699,0.042,0.185010256410256
MRPL1,0.192595845297661,0.115600264687541,0.434099823793141,0.043,0.185010256410256
PSMB8,0.219585986551466,0.0719854040985073,0.36542337288699,0.0425,0.185010256410256
GJC1,0.178318175101165,0.145703539266028,0.469783114419842,0.043,0.185010256410256
CBFA2T3,-0.207369798148047,0.08973249500606,0.408045752852983,0.042,0.185010256410256
CCNY,-0.201089913796914,0.10010788967661,0.42196367358825,0.0435,0.186206632653061
TJP1,0.219948654644693,0.0715049931502426,0.36542337288699,0.0445,0.1866775
UACA,0.192404967353858,0.11596843603521,0.434099823793141,0.044,0.1866775
UBE2L6,-0.179902462034733,0.142099748099011,0.467418051304806,0.0445,0.1866775
MYO1C,0.199658329218388,0.102599033864128,0.42196367358825,0.0445,0.1866775
SPINK8,0.223842564698283,0.0665069865405212,0.36542337288699,0.045,0.187835820895522
ANXA1,0.186105995208345,0.12863015510032,0.45445173626676,0.0455,0.188051724137931
LRRC32,0.223422633221915,0.067032075049033,0.36542337288699,0.0455,0.188051724137931
ST6GALNAC3,0.197959515518538,0.105617403724771,0.426024046755205,0.0465,0.190309756097561
ASS1,-0.204602067962897,0.0941958457032385,0.411616221588631,0.0465,0.190309756097561
MECOM,0.19309212795155,0.114647221072599,0.434099823793141,0.047,0.190497584541063
CYYR1,0.202712376319243,0.0973418342447985,0.419928519592603,0.047,0.190497584541063
APOLD1,0.21977686449527,0.0717322352674754,0.36542337288699,0.0485,0.191039906103286
SLCO4A1,0.171790149423087,0.161276243065877,0.493834919460843,0.0485,0.191039906103286
GIMAP6,0.226037661052022,0.0638158364143956,0.364227801031822,0.048,0.191039906103286
SNHG8,-0.188167477001422,0.124375771603815,0.445945608442737,0.0485,0.191039906103286
NDUFAF3,0.18973267614061,0.121217866555453,0.442877640668853,0.0485,0.191039906103286
SAV1,0.185208868872469,0.130515737421821,0.45445173626676,0.0485,0.191039906103286
TNIP1,0.181582187940203,0.138352348983487,0.463862201897678,0.049,0.192107476635514
ARHGAP29,-0.223346282044394,0.0671279029471492,0.36542337288699,0.05,0.192743243243243
AIF1L,0.222830911596125,0.0677776263258593,0.36542337288699,0.051,0.192743243243243
TLN1,0.21198904438809,0.0826556342033506,0.387419425120733,0.05,0.192743243243243
OAZ1,-0.178127297157361,0.146142303770654,0.469783114419842,0.0505,0.192743243243243
HSP90B1,-0.156729879656997,0.201824382314914,0.533468696637561,0.0505,0.192743243243243
PSMB9,0.207885168596316,0.0889200692829808,0.40767179305148,0.051,0.192743243243243
TNS2,0.198551237144328,0.10455834683379,0.42406555220097,0.0495,0.192743243243243
SLC6A6,0.189064603337298,0.122558172771551,0.443216840324704,0.051,0.192743243243243
NOTCH4,0.213267926611573,0.0807765757063974,0.385065608054928,0.052,0.193902222222222
RAMP2,0.20196795233841,0.0986034614494607,0.419940630233998,0.052,0.193902222222222
NES,0.204812033701081,0.0938512655503105,0.411616221588631,0.052,0.193902222222222
ISM1,0.215004915900184,0.078278876203132,0.37724462026801,0.0525,0.194900442477876
KLF9,0.202235181459735,0.0981491101473846,0.419940630233998,0.053,0.195030701754386
VIT,-0.153790359322424,0.210518747805661,0.536771287182196,0.053,0.195030701754386
SYNE2,0.200269138638559,0.101530316379862,0.42196367358825,0.054,0.196474683544304
